animal_id,birth_year,age,status,cap_year
90-2013-0-278,2013,3.5,Captured,2016
90-2013-0-278,2013,4.5,Captured,2017
90-2013-0-278,2013,5.5,Captured,2018
90-2013-0-278,2013,7.5,Captured,2020
90-2013-0-278,2021,8.5,Captured,2021
90-2013-0-278,2013,9.5,Captured,2022
90-2013-0-279,2013,0.5,Captured,2013
90-2013-0-279,2013,1.5,Captured,2014
90-2013-0-279,2013,2.5,Captured,2015
90-2013-0-279,2013,3.5,Captured,2016
90-2013-0-279,2013,4.5,Harvested,2017
90-2013-0-280,2013,0.5,Captured,2013
90-2013-0-280,2013,1.5,Captured,2014
90-2013-0-280,2013,2.5,Captured,2015
90-2013-0-280,2013,3.5,Captured,2016
90-2013-0-280,2013,4.5,Captured,2017
90-2013-0-280,2013,5.5,Captured,2018
90-2013-0-280,2013,6.5,Captured,2019
90-2013-0-280,2013,7.5,Captured,2020
90-2013-0-280,2021,8.5,Captured,2021
90-2013-0-280,2013,9.5,Captured,2022
90-2013-0-281,2013,0.5,Captured,2013
90-2013-0-281,2013,1.5,Captured,2014
90-2013-0-282,2013,0.5,Captured,2013
90-2013-0-282,2013,1.5,Captured,2014
90-2013-0-282,2013,2.5,Captured,2015
90-2013-0-283,2013,0.5,Captured,2013
90-2013-0-283,2013,1.5,Captured,2014
90-2013-0-283,2013,2.5,Captured,2015
90-2013-0-283,2013,3.5,Captured,2016
90-2013-0-283,2013,4.5,Captured,2017
90-2013-0-283,2013,5.5,Alive-Cuddy,2018
90-2013-0-283,2013,6.5,Captured,2019
90-2013-0-284,2013,0.5,Captured,2013
90-2013-0-284,2013,1.5,Alive-Cuddy,2014
90-2013-0-284,2013,2.5,Captured,2015
90-2013-0-284,2013,3.5,Captured,2016
90-2013-0-284,2013,4.5,Captured,2017
90-2013-0-284,2013,5.5,Captured,2018
90-2013-0-284,2013,6.5,Captured,2019
90-2013-0-284,2013,7.5,Captured,2020
90-2013-0-284,2021,8.5,Captured,2021
90-2013-0-284,2013,9.5,Captured,2022
90-2013-0-285,2013,0.5,Captured,2013
90-2013-0-285,2013,1.5,Alive-Cuddy,2014
90-2013-0-285,2013,2.5,Captured,2015
90-2013-0-285,2013,3.5,Captured,2016
90-2013-0-285,2013,4.5,Alive-Cuddy,2017
90-2013-0-285,2013,5.5,Captured,2018
90-2013-0-286,2013,0.5,Captured,2013
90-2013-0-286,2013,1.5,Captured,2014
90-2013-0-286,2013,2.5,Captured,2015
90-2013-0-286,2013,3.5,Captured,2016
90-2013-0-286,2013,4.5,Captured,2017
90-2013-0-286,2013,5.5,Captured,2018
90-2013-0-286,2013,7.5,Captured,2020
90-2013-0-286,2021,8.5,Captured,2021
90-2013-0-287,2013,0.5,Captured,2013
90-2013-0-287,2013,1.5,Captured,2014
90-2013-0-287,2013,2.5,Captured,2015
90-2013-0-287,2013,3.5,Alive-Cuddy,2016
90-2013-0-288,2013,0.5,Captured,2013
90-2013-0-288,2013,1.5,Captured,2014
90-2013-0-288,2013,2.5,Captured,2015
90-2013-0-288,2013,4.5,Captured,2017
90-2013-0-288,2013,5.5,Captured,2018
90-2013-0-288,2013,6.5,Captured,2019
90-2013-0-288,2013,7.5,Captured,2020
90-2013-0-288,2021,8.5,Captured,2021
90-2013-0-289,2013,0.5,Captured,2013
90-2013-0-289,2013,1.5,Captured,2014
90-2013-0-289,2013,2.5,Captured,2015
90-2013-0-289,2013,3.5,Captured,2016
90-2013-0-289,2013,4.5,Captured,2017
90-2013-0-290,2013,0.5,Captured,2013
90-2013-0-290,2013,1.5,Alive-Cuddy,2014
90-2013-0-290,2013,2.5,Captured,2015
90-2013-0-290,2013,3.5,Captured,2016
90-2013-0-290,2013,4.5,Captured,2017
90-2013-0-291,2013,0.5,Captured,2013
90-2013-0-291,2013,1.5,Captured,2014
90-2013-0-291,2013,2.5,Captured,2015
90-2013-0-291,2013,3.5,Captured,2016
90-2013-0-291,2013,4.5,Captured,2017
90-2013-0-291,2013,5.5,Captured,2018
90-2013-0-291,2013,6.5,Captured,2019
90-2013-0-291,2013,7.5,Captured,2020
90-2013-0-291,2021,8.5,Captured,2021
90-2013-0-291,2013,9.5,Nat Mortality,2022
90-2013-0-292,2013,0.5,Captured,2013
90-2013-0-292,2013,1.5,Captured,2014
90-2013-0-292,2013,2.5,Captured,2015
90-2013-0-292,2013,3.5,Captured,2016
90-2013-0-292,2013,4.5,Captured,2017
90-2013-0-292,2013,5.5,Captured,2018
90-2013-0-292,2013,6.5,Captured,2019
90-2013-0-292,2013,7.5,Captured,2020
90-2014-0-456,2014,0.5,Captured,2014
90-2014-0-456,2014,1.5,Captured,2015
90-2014-0-456,2014,2.5,Captured,2016
90-2014-0-456,2014,3.5,Captured,2017
90-2014-0-456,2014,4.5,Captured,2018
90-2014-0-456,2014,5.5,Captured,2019
90-2014-0-456,2014,6.5,Captured,2020
90-2014-0-456,2021,7.5,Captured,2021
90-2014-0-456,2014,8.5,Captured,2022
90-2014-0-457,2014,0.5,Captured,2014
90-2014-0-457,2014,1.5,Captured,2015
90-2014-0-457,2014,2.5,Captured,2016
90-2014-0-457,2014,3.5,Captured,2017
90-2014-0-457,2014,4.5,Captured,2018
90-2014-0-457,2014,5.5,Alive-Cuddy,2019
90-2014-0-457,2014,6.5,Captured,2020
90-2014-0-457,2014,7.5,Alive-Cuddy,2021
90-2014-0-458,2014,0.5,Captured,2014
90-2014-0-458,2014,1.5,Captured,2015
90-2014-0-458,2014,2.5,Captured,2016
90-2014-0-458,2014,3.5,Captured,2017
90-2014-0-458,2014,4.5,Captured,2018
90-2014-0-458,2014,5.5,Captured,2019
90-2014-0-458,2014,6.5,Captured,2020
90-2014-0-458,2021,7.5,Captured,2021
90-2014-0-458,2014,8.5,Captured,2022
90-2014-0-459,2014,0.5,Captured,2014
90-2014-0-459,2014,1.5,Alive-Cuddy,2015
90-2014-0-459,2014,2.5,Captured,2016
90-2014-0-459,2014,3.5,Captured,2017
90-2014-0-459,2014,4.5,Captured,2018
90-2014-0-459,2014,5.5,Captured,2019
90-2014-0-460,2014,0.5,Captured,2014
90-2014-0-460,2014,1.5,Captured,2015
90-2014-0-460,2014,2.5,Captured,2016
90-2014-0-460,2014,3.5,Alive-Cuddy,2017
90-2014-0-460,2014,4.5,Captured,2018
90-2014-0-460,2014,5.5,Captured,2019
90-2014-0-460,2014,6.5,Captured,2020
90-2014-0-460,2014,7.5,Nat Mortality,2021
90-2014-0-461,2014,0.5,Captured,2014
90-2014-0-462,2014,0.5,Captured,2014
90-2014-0-462,2014,1.5,Captured,2015
90-2014-0-462,2014,2.5,Alive-Cuddy,2016
90-2014-0-462,2014,3.5,Captured,2017
90-2014-0-462,2014,4.5,Captured,2018
90-2014-0-462,2014,5.5,Captured,2019
90-2014-0-462,2014,6.5,Captured,2020
90-2014-0-462,2021,7.5,Captured,2021
90-2014-0-462,2014,8.5,Captured,2022
90-2014-0-463,2014,0.5,Captured,2014
90-2014-0-463,2014,1.5,Captured,2015
90-2014-0-463,2014,2.5,Captured,2016
90-2014-0-463,2014,3.5,Captured,2017
90-2014-0-463,2014,4.5,Captured,2018
90-2014-0-463,2014,5.5,Captured,2019
90-2014-0-463,2014,6.5,Captured,2020
90-2014-0-463,2014,7.5,Nat Mortality,2021
90-2014-0-464,2014,0.5,Captured,2014
90-2014-0-464,2014,1.5,Captured,2015
90-2014-0-464,2014,2.5,Captured,2016
90-2014-0-464,2014,3.5,Alive-Cuddy,2017
90-2014-0-464,2014,4.5,Captured,2018
90-2014-0-464,2014,5.5,Captured,2019
90-2014-0-464,2014,6.5,Captured,2020
90-2014-0-464,2021,7.5,Captured,2021
90-2014-0-465,2014,0.5,Captured,2014
90-2014-0-465,2014,1.5,Captured,2015
90-2014-0-465,2014,2.5,Captured,2016
90-2014-0-465,2014,3.5,Captured,2017
90-2014-0-465,2014,4.5,Captured,2018
90-2014-0-466,2014,0.5,Captured,2014
90-2014-0-466,2014,1.5,Captured,2015
90-2014-0-466,2014,2.5,Captured,2016
90-2014-0-466,2014,3.5,Captured,2017
90-2014-0-466,2014,4.5,Captured,2018
90-2014-0-466,2014,5.5,Captured,2019
90-2014-0-466,2014,6.5,Captured,2020
90-2014-0-466,2021,7.5,Captured,2021
90-2014-0-466,2014,8.5,Captured,2022
90-2014-0-467,2014,0.5,Captured,2014
90-2014-0-467,2014,1.5,Alive-Cuddy,2015
90-2014-0-467,2014,2.5,Captured,2016
90-2014-0-467,2014,3.5,Captured,2017
90-2014-0-467,2014,4.5,Alive-Cuddy,2018
90-2014-0-467,2014,5.5,Captured,2019
90-2014-0-467,2014,6.5,Captured,2020
90-2014-0-467,2021,7.5,Captured,2021
90-2014-0-468,2014,0.5,Captured,2014
90-2014-0-468,2014,1.5,Captured,2015
90-2014-0-468,2014,2.5,Captured,2016
90-2014-0-468,2014,3.5,Captured,2017
90-2014-0-468,2014,4.5,Captured,2018
90-2014-0-468,2014,5.5,Dead-Capture,2019
90-2014-0-469,2014,0.5,Captured,2014
90-2014-0-469,2014,1.5,Captured,2015
90-2014-0-469,2014,2.5,Captured,2016
90-2014-0-469,2014,3.5,Captured,2017
90-2014-0-469,2014,4.5,Captured,2018
90-2014-0-469,2014,5.5,Captured,2019
90-2014-0-469,2014,6.5,Captured,2020
90-2014-0-469,2021,7.5,Captured,2021
90-2014-0-469,2014,8.5,Captured,2022
90-2014-0-470,2014,0.5,Captured,2014
90-2014-0-470,2014,1.5,Captured,2015
90-2014-0-470,2014,2.5,Captured,2016
90-2014-0-471,2014,0.5,Captured,2014
90-2014-0-471,2014,1.5,Alive-Cuddy,2015
90-2014-0-472,2014,0.5,Captured,2014
90-2014-0-472,2014,1.5,Alive-Cuddy,2015
90-2014-0-472,2014,2.5,Captured,2016
90-2014-0-472,2014,3.5,Captured,2017
90-2014-0-472,2014,4.5,Captured,2018
90-2014-0-472,2014,5.5,Captured,2019
90-2014-0-472,2014,6.5,Captured,2020
90-2014-0-472,2014,7.5,Alive-Cuddy,2021
90-2014-0-473,2014,0.5,Captured,2014
90-2014-0-473,2014,1.5,Captured,2015
90-2014-0-473,2014,2.5,Captured,2016
90-2014-0-473,2014,3.5,Captured,2017
90-2014-0-473,2014,4.5,Dead-Capture,2018
90-2014-0-474,2014,0.5,Captured,2014
90-2014-0-474,2014,1.5,Captured,2015
90-2014-0-475,2014,0.5,Captured,2014
90-2014-0-475,2014,1.5,Alive-Cuddy,2015
90-2014-0-475,2014,2.5,Captured,2016
90-2014-0-475,2014,3.5,Captured,2017
90-2014-0-475,2014,4.5,Captured,2018
90-2014-0-475,2014,5.5,Alive-Cuddy,2019
90-2014-0-475,2014,6.5,Captured,2020
90-2014-0-475,2021,7.5,Captured,2021
90-2015-0-559,2015,0.5,Captured,2015
90-2015-0-559,2015,1.5,Captured,2016
90-2015-0-559,2015,2.5,Captured,2017
90-2015-0-559,2015,3.5,Captured,2018
90-2015-0-559,2015,4.5,Captured,2019
90-2015-0-559,2015,5.5,Captured,2020
90-2015-0-559,2021,6.5,Captured,2021
90-2015-0-560,2015,0.5,Harvested,2015
90-2015-0-561,2015,0.5,Captured,2015
90-2015-0-562,2015,0.5,Captured,2015
90-2015-0-562,2015,1.5,Captured,2016
90-2015-0-562,2015,2.5,Captured,2017
90-2015-0-562,2015,3.5,Captured,2018
90-2015-0-562,2015,4.5,Captured,2019
90-2015-0-562,2015,5.5,Captured,2020
90-2015-0-562,2021,6.5,Captured,2021
90-2015-0-562,2015,7.5,Captured,2022
90-2015-0-563,2015,0.5,Captured,2015
90-2015-0-563,2015,1.5,Captured,2016
90-2015-0-563,2015,2.5,Harvested,2017
90-2015-0-564,2015,0.5,Captured,2015
90-2015-0-564,2015,1.5,Captured,2016
90-2015-0-564,2015,2.5,Captured,2017
90-2015-0-564,2015,3.5,Captured,2018
90-2015-0-564,2015,4.5,Captured,2019
90-2015-0-564,2015,5.5,Captured,2020
90-2015-0-564,2021,6.5,Captured,2021
90-2015-0-564,2015,7.5,Captured,2022
90-2015-0-565,2015,0.5,Captured,2015
90-2015-0-565,2015,1.5,Alive-Cuddy,2016
90-2015-0-565,2015,2.5,Alive-Cuddy,2017
90-2015-0-565,2015,3.5,Captured,2018
90-2015-0-565,2015,4.5,Captured,2019
90-2015-0-565,2015,5.5,Captured,2020
90-2015-0-565,2021,6.5,Captured,2021
90-2015-0-565,2015,7.5,Alive-Cuddy,2022
90-2015-0-566,2015,0.5,Captured,2015
90-2015-0-566,2015,1.5,Captured,2016
90-2015-0-566,2015,2.5,Captured,2017
90-2015-0-566,2015,3.5,Captured,2018
90-2015-0-566,2015,4.5,Captured,2019
90-2015-0-567,2015,0.5,Captured,2015
90-2015-0-568,2015,0.5,Captured,2015
90-2015-0-568,2015,1.5,Captured,2016
90-2015-0-568,2015,2.5,Alive-Cuddy,2017
90-2015-0-568,2015,3.5,Alive-Cuddy,2018
90-2015-0-568,2015,4.5,Captured,2019
90-2015-0-568,2015,5.5,Captured,2020
90-2015-0-568,2021,6.5,Captured,2021
90-2015-0-568,2015,7.5,Captured,2022
90-2015-0-569,2015,0.5,Captured,2015
90-2015-0-569,2015,1.5,Captured,2016
90-2015-0-569,2015,2.5,Alive-Cuddy,2017
90-2015-0-569,2015,3.5,Alive-Cuddy,2018
90-2015-0-569,2015,7.5,Alive-Cuddy,2022
90-2015-0-570,2015,0.5,Captured,2015
90-2015-0-570,2015,1.5,Captured,2016
90-2015-0-570,2015,2.5,Captured,2017
90-2015-0-570,2015,3.5,Captured,2018
90-2015-0-570,2015,4.5,Captured,2019
90-2015-0-570,2015,5.5,Captured,2020
90-2015-0-570,2015,6.5,Alive-Cuddy,2021
90-2015-0-571,2015,0.5,Captured,2015
90-2015-0-571,2015,1.5,Alive-Cuddy,2016
90-2015-0-571,2015,2.5,Captured,2017
90-2015-0-571,2015,3.5,Captured,2018
90-2015-0-571,2015,4.5,Captured,2019
90-2015-0-571,2015,5.5,Captured,2020
90-2015-0-571,2021,6.5,Captured,2021
90-2015-0-571,2015,7.5,Captured,2022
90-2015-0-572,2015,0.5,Captured,2015
90-2015-0-572,2015,1.5,Captured,2016
90-2015-0-572,2015,2.5,Captured,2017
90-2015-0-573,2015,0.5,Captured,2015
90-2015-0-574,2015,0.5,Captured,2015
90-2015-0-574,2015,1.5,Captured,2016
90-2015-0-574,2015,2.5,Captured,2017
90-2015-0-574,2015,3.5,Captured,2018
90-2015-0-574,2015,4.5,Captured,2019
90-2015-0-574,2015,5.5,Captured,2020
90-2015-0-574,2021,6.5,Captured,2021
90-2015-0-574,2015,7.5,Alive-Cuddy,2022
90-2015-0-575,2015,0.5,Captured,2015
90-2015-0-576,2015,0.5,Captured,2015
90-2015-0-576,2015,1.5,Captured,2016
90-2015-0-576,2015,2.5,Captured,2017
90-2015-0-576,2015,3.5,Captured,2018
90-2015-0-576,2015,4.5,Alive-Cuddy,2019
90-2015-0-576,2015,5.5,Alive-Cuddy,2020
90-2015-0-577,2015,0.5,Captured,2015
90-2015-0-577,2015,1.5,Alive-Cuddy,2016
90-2015-0-577,2015,2.5,Captured,2017
90-2015-0-577,2015,3.5,Captured,2018
90-2015-0-578,2015,0.5,Captured,2015
90-2015-0-578,2015,1.5,Captured,2016
90-2015-0-578,2015,2.5,Captured,2017
90-2015-0-578,2015,3.5,Captured,2018
90-2015-0-578,2015,4.5,Captured,2019
90-2015-0-578,2015,5.5,Captured,2020
90-2015-0-578,2021,6.5,Captured,2021
90-2015-0-578,2015,7.5,Captured,2022
90-2015-0-579,2015,0.5,Captured,2015
90-2015-0-579,2015,1.5,Captured,2016
90-2015-0-579,2015,2.5,Captured,2017
90-2015-0-579,2015,3.5,Captured,2018
90-2015-0-579,2015,4.5,Captured,2019
90-2015-0-579,2015,5.5,Captured,2020
90-2015-0-579,2021,6.5,Captured,2021
90-2015-0-580,2015,0.5,Captured,2015
90-2015-0-580,2015,1.5,Alive-Cuddy,2016
90-2015-0-580,2015,2.5,Captured,2017
90-2015-0-580,2015,3.5,Captured,2018
90-2015-0-580,2015,4.5,Captured,2019
90-2015-0-580,2015,5.5,Captured,2020
90-2015-0-580,2021,6.5,Captured,2021
90-2015-0-580,2015,7.5,Captured,2022
90-2015-0-581,2015,0.5,Captured,2015
90-2015-0-581,2015,1.5,Captured,2016
90-2015-0-581,2015,2.5,Captured,2017
90-2015-0-581,2015,3.5,Captured,2018
90-2015-0-581,2015,4.5,Captured,2019
90-2015-0-581,2015,5.5,Alive-Cuddy,2020
90-2015-0-581,2021,6.5,Captured,2021
90-2016-0-658,2016,0.5,Captured,2016
90-2016-0-658,2016,1.5,Captured,2017
90-2016-0-658,2016,2.5,Captured,2018
90-2016-0-658,2016,3.5,Captured,2019
90-2016-0-658,2021,5.5,Captured,2021
90-2016-0-658,2016,6.5,Captured,2022
90-2016-0-659,2016,0.5,Captured,2016
90-2016-0-659,2016,1.5,Captured,2017
90-2016-0-659,2016,2.5,Captured,2018
90-2016-0-659,2016,3.5,Captured,2019
90-2016-0-659,2016,4.5,Captured,2020
90-2016-0-659,2021,5.5,Captured,2021
90-2016-0-659,2016,6.5,Captured,2022
90-2016-0-660,2016,0.5,Captured,2016
90-2016-0-661,2016,0.5,Captured,2016
90-2016-0-661,2016,1.5,Captured,2017
90-2016-0-661,2016,2.5,Captured,2018
90-2016-0-661,2016,3.5,Captured,2019
90-2016-0-661,2016,4.5,Captured,2020
90-2016-0-661,2021,5.5,Captured,2021
90-2016-0-661,2016,6.5,Captured,2022
90-2016-0-662,2016,0.5,Captured,2016
90-2016-0-662,2016,1.5,Captured,2017
90-2016-0-662,2016,2.5,Captured,2018
90-2016-0-662,2016,3.5,Captured,2019
90-2016-0-662,2016,4.5,Captured,2020
90-2016-0-662,2021,5.5,Nat Mortality,2021
90-2016-0-663,2016,0.5,Captured,2016
90-2016-0-663,2016,1.5,Alive-Cuddy,2017
90-2016-0-663,2016,2.5,Captured,2018
90-2016-0-663,2016,3.5,Captured,2019
90-2016-0-664,2016,0.5,Captured,2016
90-2016-0-664,2016,1.5,Captured,2017
90-2016-0-664,2016,2.5,Captured,2018
90-2016-0-664,2016,3.5,Captured,2019
90-2016-0-664,2016,4.5,Captured,2020
90-2016-0-664,2021,5.5,Captured,2021
90-2016-0-664,2016,6.5,Captured,2022
90-2016-0-665,2016,0.5,Captured,2016
90-2016-0-665,2016,1.5,Alive-Cuddy,2017
90-2016-0-665,2016,2.5,Captured,2018
90-2016-0-665,2016,3.5,Captured,2019
90-2016-0-665,2016,4.5,Captured,2020
90-2016-0-665,2021,5.5,Captured,2021
90-2016-0-665,2016,6.5,Captured,2022
90-2016-0-666,2016,0.5,Captured,2016
90-2016-0-666,2016,1.5,Captured,2017
90-2016-0-666,2016,2.5,Captured,2018
90-2016-0-666,2016,3.5,Captured,2019
90-2016-0-666,2016,4.5,Captured,2020
90-2016-0-666,2021,5.5,Captured,2021
90-2016-0-666,2016,6.5,Captured,2022
90-2016-0-667,2016,0.5,Captured,2016
90-2016-0-667,2016,1.5,Captured,2017
90-2016-0-667,2016,2.5,Captured,2018
90-2016-0-667,2016,3.5,Captured,2019
90-2016-0-667,2016,4.5,Captured,2020
90-2016-0-667,2021,5.5,Captured,2021
90-2016-0-667,2016,6.5,Captured,2022
90-2016-0-668,2016,0.5,Captured,2016
90-2016-0-668,2016,4.5,Alive-Cuddy,2020
90-2016-0-669,2016,0.5,Captured,2016
90-2016-0-669,2016,1.5,Captured,2017
90-2016-0-669,2016,2.5,Captured,2018
90-2016-0-669,2016,3.5,Dead-Capture,2019
90-2016-0-670,2016,0.5,Captured,2016
90-2016-0-670,2016,1.5,Captured,2017
90-2016-0-670,2016,2.5,Captured,2018
90-2016-0-670,2016,4.5,Captured,2020
90-2016-0-670,2016,5.5,Alive-Cuddy,2021
90-2016-0-671,2016,0.5,Captured,2016
90-2016-0-671,2016,1.5,Alive-Cuddy,2017
90-2016-0-671,2016,2.5,Captured,2018
90-2016-0-671,2016,3.5,Captured,2019
90-2016-0-671,2016,4.5,Captured,2020
90-2016-0-671,2016,6.5,Captured,2022
90-2016-0-672,2016,0.5,Captured,2016
90-2016-0-672,2016,1.5,Alive-Cuddy,2017
90-2016-0-672,2016,2.5,Captured,2018
90-2016-0-672,2016,3.5,Captured,2019
90-2016-0-672,2016,4.5,Captured,2020
90-2016-0-672,2021,5.5,Captured,2021
90-2016-0-672,2016,6.5,Captured,2022
90-2017-0-776,2017,0.5,Captured,2017
90-2017-0-776,2017,1.5,Captured,2018
90-2017-0-776,2017,2.5,Captured,2019
90-2017-0-776,2017,3.5,Alive-Cuddy,2020
90-2017-0-776,2021,4.5,Captured,2021
90-2017-0-776,2017,5.5,Captured,2022
90-2017-0-777,2017,0.5,Captured,2017
90-2017-0-777,2017,1.5,Captured,2018
90-2017-0-777,2017,2.5,Captured,2019
90-2017-0-777,2017,3.5,Captured,2020
90-2017-0-777,2021,4.5,Captured,2021
90-2017-0-777,2017,5.5,Captured,2022
90-2017-0-778,2017,0.5,Captured,2017
90-2017-0-778,2017,1.5,Captured,2018
90-2017-0-778,2017,2.5,Captured,2019
90-2017-0-778,2017,3.5,Captured,2020
90-2017-0-778,2021,4.5,Captured,2021
90-2017-0-778,2017,5.5,Captured,2022
90-2017-0-779,2017,0.5,Captured,2017
90-2017-0-779,2017,1.5,Captured,2018
90-2017-0-779,2017,2.5,Captured,2019
90-2017-0-779,2017,3.5,Captured,2020
90-2017-0-779,2021,4.5,Captured,2021
90-2017-0-779,2017,5.5,Captured,2022
90-2017-0-780,2017,0.5,Captured,2017
90-2017-0-780,2017,1.5,Captured,2018
90-2017-0-780,2017,2.5,Captured,2019
90-2017-0-780,2017,3.5,Captured,2020
90-2017-0-780,2021,4.5,Captured,2021
90-2017-0-780,2017,5.5,Captured,2022
90-2017-0-781,2017,0.5,Captured,2017
90-2017-0-781,2017,1.5,Captured,2018
90-2017-0-781,2017,2.5,Captured,2019
90-2017-0-781,2017,3.5,Captured,2020
90-2017-0-781,2021,4.5,Captured,2021
90-2017-0-781,2017,5.5,Captured,2022
90-2017-0-782,2017,0.5,Captured,2017
90-2017-0-782,2017,1.5,Captured,2018
90-2017-0-782,2017,2.5,Captured,2019
90-2017-0-782,2017,3.5,Captured,2020
90-2017-0-782,2021,4.5,Captured,2021
90-2017-0-782,2017,5.5,Captured,2022
90-2017-0-783,2017,0.5,Captured,2017
90-2017-0-783,2017,1.5,Captured,2018
90-2017-0-783,2017,2.5,Alive-Cuddy,2019
90-2017-0-783,2017,3.5,Captured,2020
90-2017-0-783,2021,4.5,Captured,2021
90-2017-0-783,2017,5.5,Captured,2022
90-2017-0-784,2017,0.5,Captured,2017
90-2017-0-784,2017,1.5,Captured,2018
90-2017-0-784,2017,2.5,Captured,2019
90-2017-0-784,2017,3.5,Captured,2020
90-2017-0-784,2021,4.5,Captured,2021
90-2017-0-784,2017,5.5,Captured,2022
90-2017-0-785,2017,0.5,Captured,2017
90-2017-0-785,2017,1.5,Captured,2018
90-2017-0-785,2017,2.5,Captured,2019
90-2017-0-785,2017,3.5,Harvested,2020
90-2017-0-786,2017,0.5,Captured,2017
90-2017-0-786,2017,1.5,Captured,2018
90-2017-0-786,2017,2.5,Captured,2019
90-2017-0-786,2017,3.5,Captured,2020
90-2017-0-786,2021,4.5,Captured,2021
90-2017-0-786,2017,5.5,Dead-Capture,2022
90-2017-0-787,2017,0.5,Captured,2017
90-2017-0-787,2017,1.5,Captured,2018
90-2017-0-787,2017,2.5,Captured,2019
90-2017-0-787,2017,3.5,Captured,2020
90-2017-0-787,2021,4.5,Captured,2021
90-2017-0-787,2017,5.5,Captured,2022
90-2018-0-851,2018,0.5,Captured,2018
90-2018-0-851,2018,1.5,Captured,2019
90-2018-0-851,2018,2.5,Captured,2020
90-2018-0-851,2021,3.5,Captured,2021
90-2018-0-851,2018,4.5,Alive-Cuddy,2022
90-2018-0-852,2018,0.5,Captured,2018
90-2018-0-852,2018,1.5,Captured,2019
90-2018-0-852,2018,2.5,Captured,2020
90-2018-0-852,2021,3.5,Captured,2021
90-2018-0-852,2018,4.5,Captured,2022
90-2018-0-853,2018,0.5,Captured,2018
90-2018-0-853,2018,1.5,Captured,2019
90-2018-0-853,2018,2.5,Captured,2020
90-2018-0-853,2021,3.5,Captured,2021
90-2018-0-853,2018,4.5,Captured,2022
90-2018-0-854,2018,0.5,Captured,2018
90-2018-0-854,2018,1.5,Captured,2019
90-2018-0-854,2018,2.5,Captured,2020
90-2018-0-854,2021,3.5,Captured,2021
90-2018-0-854,2018,4.5,Alive-Cuddy,2022
90-2018-0-855,2018,0.5,Captured,2018
90-2018-0-855,2018,1.5,Captured,2019
90-2018-0-855,2018,2.5,Captured,2020
90-2018-0-855,2021,3.5,Captured,2021
90-2018-0-855,2018,4.5,Captured,2022
90-2018-0-856,2018,0.5,Captured,2018
90-2018-0-856,2018,1.5,Alive-Cuddy,2019
90-2018-0-856,2018,2.5,Captured,2020
90-2018-0-857,2018,0.5,Captured,2018
90-2018-0-857,2018,1.5,Captured,2019
90-2018-0-857,2018,2.5,Captured,2020
90-2018-0-857,2021,3.5,Captured,2021
90-2018-0-857,2018,4.5,Captured,2022
90-2018-0-858,2018,0.5,Captured,2018
90-2018-0-858,2018,1.5,Captured,2019
90-2018-0-858,2018,2.5,Captured,2020
90-2018-0-858,2021,3.5,Captured,2021
90-2018-0-858,2018,4.5,Captured,2022
90-2018-0-859,2018,0.5,Captured,2018
90-2018-0-859,2018,1.5,Captured,2019
90-2018-0-859,2018,2.5,Captured,2020
90-2018-0-859,2021,3.5,Captured,2021
90-2018-0-859,2018,4.5,Captured,2022
90-2018-0-860,2018,0.5,Captured,2018
90-2018-0-860,2018,1.5,Captured,2019
90-2018-0-860,2018,2.5,Captured,2020
90-2018-0-860,2021,3.5,Captured,2021
90-2018-0-860,2018,4.5,Captured,2022
90-2018-0-861,2018,0.5,Captured,2018
90-2018-0-861,2018,1.5,Captured,2019
90-2018-0-861,2018,2.5,Captured,2020
90-2018-0-861,2021,3.5,Captured,2021
90-2018-0-861,2018,4.5,Captured,2022
90-2019-0-975,2019,0.5,Captured,2019
90-2019-0-975,2019,1.5,Captured,2020
90-2019-0-975,2021,2.5,Captured,2021
90-2019-0-975,2019,3.5,Captured,2022
90-2019-0-976,2019,0.5,Captured,2019
90-2019-0-976,2019,1.5,Alive-Cuddy,2020
90-2019-0-976,2021,2.5,Captured,2021
90-2019-0-976,2019,3.5,Captured,2022
90-2019-0-977,2019,0.5,Captured,2019
90-2019-0-977,2019,1.5,Captured,2020
90-2019-0-977,2021,2.5,Captured,2021
90-2019-0-977,2019,3.5,Captured,2022
90-2019-0-978,2019,0.5,Captured,2019
90-2019-0-978,2019,1.5,Captured,2020
90-2019-0-978,2021,2.5,Captured,2021
90-2019-0-978,2019,3.5,Captured,2022
90-2019-0-979,2019,0.5,Captured,2019
90-2019-0-979,2019,1.5,Captured,2020
90-2019-0-979,2021,2.5,Captured,2021
90-2019-0-979,2019,3.5,Captured,2022
90-2019-0-980,2019,0.5,Captured,2019
90-2019-0-980,2019,1.5,Captured,2020
90-2019-0-980,2021,2.5,Captured,2021
90-2019-0-980,2019,3.5,Alive-Cuddy,2022
90-2019-0-981,2019,0.5,Captured,2019
90-2019-0-981,2019,1.5,Captured,2020
90-2019-0-981,2021,2.5,Captured,2021
90-2019-0-981,2019,3.5,Captured,2022
90-2019-0-982,2019,0.5,Captured,2019
90-2019-0-982,2019,1.5,Captured,2020
90-2019-0-982,2021,2.5,Captured,2021
90-2019-0-982,2019,3.5,Captured,2022
90-2019-0-983,2019,0.5,Captured,2019
90-2019-0-983,2019,1.5,Captured,2020
90-2019-0-983,2021,2.5,Captured,2021
90-2019-0-983,2019,3.5,Captured,2022
