animal_id,birth_year,bs,year,status,ageclass,sum.jun.jul.aug,sum.march.apr.may,sum.sept.oct,oct,annual,annual.sc,sum.march.apr.may.sc,sum.jun.jul.aug.sc,weight,bcsin,weightkg,bcscm
90-2014-0-456,2014,ey,2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA
90-2014-0-456,2014,ey,2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA
90-2014-0-456,2014,ey,2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2014-0-456,2014,ey,2015,1,1,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,106,48.5,48.18,123.19
90-2014-0-456,2014,ey,2016,1,2,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,141,99.125,64.09,251.78
90-2014-0-456,2014,ey,2017,1,3,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,154,114.875,70.00,291.78
90-2014-0-456,2014,ey,2018,1,4,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,177,133.875,80.45,340.04
90-2014-0-456,2014,ey,2019,1,5,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,215,146.5,97.73,372.11
90-2014-0-456,2014,ey,2020,1,6,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,223,145.375,101.36,369.25
90-2014-0-456,2014,ey,2021,1,7,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,223,141.125,101.36,358.46
90-2014-0-456,2014,ey,2022,1,8,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,202,170,91.82,431.80
90-2014-0-457,2014,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2014-0-457,2014,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2014-0-457,2014,ey,2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2014-0-457,2014,ey,2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA
90-2014-0-457,2014,ey,2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA
90-2014-0-457,2014,ey,2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA
90-2014-0-457,2014,ey,2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2014-0-457,2014,ey,2015,1,1,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,120,30.125,54.55,76.52
90-2014-0-457,2014,ey,2016,1,2,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,145,106.875,65.91,271.46
90-2014-0-457,2014,ey,2017,1,3,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,167,137,75.91,347.98
90-2014-0-457,2014,ey,2018,1,4,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,197,161.5,89.55,410.21
90-2014-0-457,2014,ey,2019,1,5,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,NA,NA,NA,NA
90-2014-0-457,2014,ey,2020,1,6,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,215,192,97.73,487.68
90-2014-0-457,2014,ey,2021,1,7,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2014-0-457,2014,ey,2022,0,8,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2014-0-458,2014,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2014-0-458,2014,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2014-0-458,2014,ey,2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2014-0-458,2014,ey,2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA
90-2014-0-458,2014,ey,2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA
90-2014-0-458,2014,ey,2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA
90-2014-0-458,2014,ey,2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2014-0-458,2014,ey,2015,1,1,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,117,41,53.18,104.14
90-2014-0-458,2014,ey,2016,1,2,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,143,97.125,65.00,246.70
90-2014-0-458,2014,ey,2017,1,3,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,166,118.25,75.45,300.36
90-2014-0-458,2014,ey,2018,1,4,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,180,137.625,81.82,349.57
90-2014-0-458,2014,ey,2019,1,5,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,206,147.5,93.64,374.65
90-2014-0-458,2014,ey,2020,1,6,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,198,138.5,90.00,351.79
90-2014-0-458,2014,ey,2021,1,7,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,234,159.875,106.36,406.08
90-2014-0-458,2014,ey,2022,1,8,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,218,157.375,99.09,399.73
90-2014-0-459,2014,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2014-0-459,2014,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2014-0-459,2014,ey,2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2014-0-459,2014,ey,2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA
90-2014-0-459,2014,ey,2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA
90-2014-0-459,2014,ey,2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA
90-2014-0-459,2014,ey,2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2014-0-459,2014,ey,2015,1,1,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,NA,NA,NA,NA
90-2014-0-459,2014,ey,2016,1,2,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,140,54,63.64,137.16
90-2014-0-459,2014,ey,2017,1,3,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,165,82.625,75.00,209.87
90-2014-0-459,2014,ey,2018,1,4,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,187,106.75,85.00,271.15
90-2014-0-459,2014,ey,2019,1,5,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,207,126,94.09,320.04
90-2014-0-459,2014,ey,2020,0,6,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,NA,NA,NA,NA
90-2014-0-459,2014,ey,2021,0,7,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2014-0-459,2014,ey,2022,0,8,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2014-0-460,2014,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2014-0-460,2014,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2014-0-460,2014,ey,2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2014-0-460,2014,ey,2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA
90-2014-0-460,2014,ey,2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA
90-2014-0-460,2014,ey,2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA
90-2014-0-460,2014,ey,2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2014-0-460,2014,ey,2015,1,1,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,108,50,49.09,127.00
90-2014-0-460,2014,ey,2016,1,2,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,143,110.75,65.00,281.31
90-2014-0-460,2014,ey,2017,1,3,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,NA,NA,NA,NA
90-2014-0-460,2014,ey,2018,1,4,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,184,137.375,83.64,348.93
90-2014-0-460,2014,ey,2019,1,5,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,193,142.75,87.73,362.59
90-2014-0-460,2014,ey,2020,1,6,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,214,142.625,97.27,362.27
90-2014-0-460,2014,ey,2021,0,7,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2014-0-460,2014,ey,2022,0,8,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2014-0-462,2014,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2014-0-462,2014,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2014-0-462,2014,ey,2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2014-0-462,2014,ey,2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA
90-2014-0-462,2014,ey,2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA
90-2014-0-462,2014,ey,2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA
90-2014-0-462,2014,ey,2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2014-0-462,2014,ey,2015,1,1,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,109,25.875,49.55,65.72
90-2014-0-462,2014,ey,2016,1,2,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,NA,NA,NA,NA
90-2014-0-462,2014,ey,2017,1,3,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,172,137.875,78.18,350.20
90-2014-0-462,2014,ey,2018,1,4,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,215,166.125,97.73,421.96
90-2014-0-462,2014,ey,2019,1,5,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,228,180.25,103.64,457.84
90-2014-0-462,2014,ey,2020,1,6,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,219,189.25,99.55,480.70
90-2014-0-462,2014,ey,2021,1,7,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,225,182.625,102.27,463.87
90-2014-0-462,2014,ey,2022,1,8,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,224,203.25,101.82,516.26
90-2014-0-463,2014,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2014-0-463,2014,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2014-0-463,2014,ey,2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2014-0-463,2014,ey,2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA
90-2014-0-463,2014,ey,2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA
90-2014-0-463,2014,ey,2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA
90-2014-0-463,2014,ey,2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2014-0-463,2014,ey,2015,1,1,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,112,24.5,50.91,62.23
90-2014-0-463,2014,ey,2016,1,2,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,139,80.5,63.18,204.47
90-2014-0-463,2014,ey,2017,1,3,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,160,122.875,72.73,312.10
90-2014-0-463,2014,ey,2018,1,4,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,198,141.75,90.00,360.05
90-2014-0-463,2014,ey,2019,1,5,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,221,155.375,100.45,394.65
90-2014-0-463,2014,ey,2020,1,6,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,212,159.375,96.36,404.81
90-2014-0-463,2014,ey,2021,0,7,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2014-0-463,2014,ey,2022,0,8,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2014-0-464,2014,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2014-0-464,2014,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2014-0-464,2014,ey,2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2014-0-464,2014,ey,2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA
90-2014-0-464,2014,ey,2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA
90-2014-0-464,2014,ey,2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA
90-2014-0-464,2014,ey,2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2014-0-464,2014,ey,2015,1,1,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,121,47.875,55.00,121.60
90-2014-0-464,2014,ey,2016,1,2,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,159,124.375,72.27,315.91
90-2014-0-464,2014,ey,2017,1,3,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,NA,NA,NA,NA
90-2014-0-464,2014,ey,2018,1,4,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,221,163.625,100.45,415.61
90-2014-0-464,2014,ey,2019,1,5,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,234,158,106.36,401.32
90-2014-0-464,2014,ey,2020,1,6,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,237,169.5,107.73,430.53
90-2014-0-464,2014,ey,2021,1,7,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,231,174.5,105.00,443.23
90-2014-0-464,2014,ey,2022,0,8,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2014-0-465,2014,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2014-0-465,2014,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2014-0-465,2014,ey,2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2014-0-465,2014,ey,2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA
90-2014-0-465,2014,ey,2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA
90-2014-0-465,2014,ey,2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA
90-2014-0-465,2014,ey,2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2014-0-465,2014,ey,2015,1,1,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,109,62.5,49.55,158.75
90-2014-0-465,2014,ey,2016,1,2,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,148,105.5,67.27,267.97
90-2014-0-465,2014,ey,2017,1,3,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,165,127.625,75.00,324.17
90-2014-0-465,2014,ey,2018,1,4,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,202,134.75,91.82,342.27
90-2014-0-465,2014,ey,2019,0,5,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,NA,NA,NA,NA
90-2014-0-465,2014,ey,2020,0,6,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,NA,NA,NA,NA
90-2014-0-465,2014,ey,2021,0,7,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2014-0-465,2014,ey,2022,0,8,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2014-0-466,2014,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2014-0-466,2014,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2014-0-466,2014,ey,2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2014-0-466,2014,ey,2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA
90-2014-0-466,2014,ey,2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA
90-2014-0-466,2014,ey,2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA
90-2014-0-466,2014,ey,2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2014-0-466,2014,ey,2015,1,1,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,105,40.5,47.73,102.87
90-2014-0-466,2014,ey,2016,1,2,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,119,98,54.09,248.92
90-2014-0-466,2014,ey,2017,1,3,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,139,127.375,63.18,323.53
90-2014-0-466,2014,ey,2018,1,4,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,159,147,72.27,373.38
90-2014-0-466,2014,ey,2019,1,5,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,188,161.75,85.45,410.85
90-2014-0-466,2014,ey,2020,1,6,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,175,167.25,79.55,424.82
90-2014-0-466,2014,ey,2021,1,7,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,162,158.5,73.64,402.59
90-2014-0-466,2014,ey,2022,1,8,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,183,165.5,83.18,420.37
90-2014-0-467,2014,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2014-0-467,2014,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2014-0-467,2014,ey,2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2014-0-467,2014,ey,2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA
90-2014-0-467,2014,ey,2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA
90-2014-0-467,2014,ey,2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA
90-2014-0-467,2014,ey,2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2014-0-467,2014,ey,2015,1,1,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,NA,NA,NA,NA
90-2014-0-467,2014,ey,2016,1,2,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,139,95.625,63.18,242.89
90-2014-0-467,2014,ey,2017,1,3,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,150,128.75,68.18,327.03
90-2014-0-467,2014,ey,2018,1,4,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,NA,NA,NA,NA
90-2014-0-467,2014,ey,2019,1,5,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,204,159.125,92.73,404.18
90-2014-0-467,2014,ey,2020,1,6,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,206,161.875,93.64,411.16
90-2014-0-467,2014,ey,2021,1,7,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,192,150.125,87.27,381.32
90-2014-0-467,2014,ey,2022,0,8,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2014-0-468,2014,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2014-0-468,2014,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2014-0-468,2014,ey,2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2014-0-468,2014,ey,2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA
90-2014-0-468,2014,ey,2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA
90-2014-0-468,2014,ey,2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA
90-2014-0-468,2014,ey,2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2014-0-468,2014,ey,2015,1,1,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,103,45,46.82,114.30
90-2014-0-468,2014,ey,2016,1,2,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,130,84.375,59.09,214.31
90-2014-0-468,2014,ey,2017,1,3,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,123,106.375,55.91,270.19
90-2014-0-468,2014,ey,2018,1,4,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,172,123.5,78.18,313.69
90-2014-0-468,2014,ey,2019,2,5,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,186,138.75,84.55,352.43
90-2014-0-468,2014,ey,2020,0,6,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,NA,NA,NA,NA
90-2014-0-468,2014,ey,2021,0,7,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2014-0-468,2014,ey,2022,0,8,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2014-0-469,2014,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2014-0-469,2014,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2014-0-469,2014,ey,2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2014-0-469,2014,ey,2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA
90-2014-0-469,2014,ey,2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA
90-2014-0-469,2014,ey,2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA
90-2014-0-469,2014,ey,2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2014-0-469,2014,ey,2015,1,1,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,99,47.625,45.00,120.97
90-2014-0-469,2014,ey,2016,1,2,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,123,79.5,55.91,201.93
90-2014-0-469,2014,ey,2017,1,3,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,142,102.125,64.55,259.40
90-2014-0-469,2014,ey,2018,1,4,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,174,113,79.09,287.02
